,video_id,video_path,duration,begin_frame,end_grame,captions
3175,v_hQeDWu5NOj8,https://www.youtube.com/watch?v=hQeDWu5NOj8,128.38,30.8,96.29, The people use paddles to move themselves along the water and under tunnels.
3176,v_hQeDWu5NOj8,https://www.youtube.com/watch?v=hQeDWu5NOj8,128.38,70.61,126.45, The group continue riding down the river and end with text across the screen.
3177,v_5WJL9eJ8YDw,https://www.youtube.com/watch?v=5WJL9eJ8YDw,83.19,0.41,38.68,An intro leads into several clips of people standing in a circle and throwing an object off into the distance and ends by walking away.
3178,v_5WJL9eJ8YDw,https://www.youtube.com/watch?v=5WJL9eJ8YDw,83.19,32.45,79.44, Several more people are seen steeping up into the circle throwing objects off into the distance and cheering with one another.
3179,v_PJdE8Ui2eno,https://www.youtube.com/watch?v=PJdE8Ui2eno,184.11,0,91.13,A man is seen holding onto a rope and speaking to the camera.
3180,v_PJdE8Ui2eno,https://www.youtube.com/watch?v=PJdE8Ui2eno,184.11,51.54,133.47, He holds up his belt while speaking to the camera and begins climbing up the wall.
3181,v_PJdE8Ui2eno,https://www.youtube.com/watch?v=PJdE8Ui2eno,184.11,92.98,177.66, The man climbs all the way up the wall and ends by looking off from the camera.
3182,v_xr0tV2KNqgI,https://www.youtube.com/watch?v=xr0tV2KNqgI,98.29,0,98.29,A crowd of people watch as two bulls fight each other in a competition.
3183,v_xr0tV2KNqgI,https://www.youtube.com/watch?v=xr0tV2KNqgI,98.29,16.21,28.01, The camera pans over to show many people in the crowd watching the show.
3184,v_xr0tV2KNqgI,https://www.youtube.com/watch?v=xr0tV2KNqgI,98.29,20.63,22.61, A man walks by the camera.
3185,v_xr0tV2KNqgI,https://www.youtube.com/watch?v=xr0tV2KNqgI,98.29,33.41,98.29, Several people are getting close to the bull trying to catch the action.
3186,v_xr0tV2KNqgI,https://www.youtube.com/watch?v=xr0tV2KNqgI,98.29,88.94,98.29, The bulls begin to chase each other around the field.
3187,v_3Edxa-t4MxA,https://www.youtube.com/watch?v=3Edxa-t4MxA,158.5,0,73.69,Various shots of trophies are shown with girls interviewing the camera as well as performing gymnastics moves.
3188,v_3Edxa-t4MxA,https://www.youtube.com/watch?v=3Edxa-t4MxA,158.5,45.16,126.01, An instructor then shows the girls how to perform a stunt properly and has another girl climb on top of their hands.
3189,v_3Edxa-t4MxA,https://www.youtube.com/watch?v=3Edxa-t4MxA,158.5,126.8,158.5, The girl continuously perform stunts with the instructors help and another girl is shown speaking to the camera.
3190,v_EWt03pUigc0,https://www.youtube.com/watch?v=EWt03pUigc0,120.98,11.48,38.11,There's a news reporter dressed in a pink floral dress and a white jacket giving an update on sports news.
3191,v_EWt03pUigc0,https://www.youtube.com/watch?v=EWt03pUigc0,120.98,38.11,62.29, She shows events of the London Paralympics.
3192,v_EWt03pUigc0,https://www.youtube.com/watch?v=EWt03pUigc0,120.98,62.29,83.47," She is showing the viewers the different events such as shoot put, swimming and running and the gold medals that were won in these events."
3193,v_EWt03pUigc0,https://www.youtube.com/watch?v=EWt03pUigc0,120.98,83.47,107.66," While the news is being telecast, there are captions on the bottom about current events."
3194,v_EWt03pUigc0,https://www.youtube.com/watch?v=EWt03pUigc0,120.98,107.66,114.31, She also shows the viewers all the medals that are won by all countries that participated in the Paralympics.
3195,v_u10c6Nx4K0A,https://www.youtube.com/watch?v=u10c6Nx4K0A,5.98,0,1.37,A woman runs down a dirt path.
3196,v_u10c6Nx4K0A,https://www.youtube.com/watch?v=u10c6Nx4K0A,5.98,1.47,5.98, She uses a pole to vault over a high beam.
3197,v_j6S6eWSeGr0,https://www.youtube.com/watch?v=j6S6eWSeGr0,51.9,0,48.25,A person is shown in fast motion spraying liquid all over a fence in a back yard.
3198,v_j6S6eWSeGr0,https://www.youtube.com/watch?v=j6S6eWSeGr0,51.9,22.31,51.9, The person continues spraying and ends with the camera fading to black.
3199,v_xKDHIyd_tWA,https://www.youtube.com/watch?v=xKDHIyd_tWA,111.01,0,5,The video begins with a title slide.
3200,v_xKDHIyd_tWA,https://www.youtube.com/watch?v=xKDHIyd_tWA,111.01,5,86.04, A woman and child are in a park with a jump rope.
3201,v_xKDHIyd_tWA,https://www.youtube.com/watch?v=xKDHIyd_tWA,111.01,5,85.48, The woman begins to demonstrate how to use the jump rope while the child attempts to copy her.
3202,v_xKDHIyd_tWA,https://www.youtube.com/watch?v=xKDHIyd_tWA,111.01,60.5,64.94," At one point, another woman in the background runs across the screen while jump roping."
3203,v_xKDHIyd_tWA,https://www.youtube.com/watch?v=xKDHIyd_tWA,111.01,86.58,111.01,The video ends with both women speaking to the camera and a final title sequence.
3204,v_-v9YLmGCYO0,https://www.youtube.com/watch?v=-v9YLmGCYO0,72.26,0,72.26,A baby is sitting in a swing.
3205,v_-v9YLmGCYO0,https://www.youtube.com/watch?v=-v9YLmGCYO0,72.26,0,45.88, The baby is laughing and shaking its feet.
3206,v_-v9YLmGCYO0,https://www.youtube.com/watch?v=-v9YLmGCYO0,72.26,45.15,72.26, The baby turns to the side of the swing.
3207,v_5kBKAfEX7XA,https://www.youtube.com/watch?v=5kBKAfEX7XA,45.65,0,25.79,An athlete is seen walking up to a set of uneven bars and begins performing a gymnastics routine on the bars.
3208,v_5kBKAfEX7XA,https://www.youtube.com/watch?v=5kBKAfEX7XA,45.65,13.47,43.59, He continues moving around on the bars and ends by jumping down on the side with his arms out.
3209,v_8cKjwHtCGU0,https://www.youtube.com/watch?v=8cKjwHtCGU0,81.75,0,81.75,A man in a red shirt is talking to the camera.
3210,v_8cKjwHtCGU0,https://www.youtube.com/watch?v=8cKjwHtCGU0,81.75,25.75,81.75, He begins to hit a ball against a wall in front of him.
3211,v_8cKjwHtCGU0,https://www.youtube.com/watch?v=8cKjwHtCGU0,81.75,78.88,81.75, He stops and walks towards the camera.
3212,v_sX8Rr1o4XWM,https://www.youtube.com/watch?v=sX8Rr1o4XWM,74.79,0,16.45,A close up of a sign is shown followed by a person dipping paint.
3213,v_sX8Rr1o4XWM,https://www.youtube.com/watch?v=sX8Rr1o4XWM,74.79,15.71,54.22, The person is then seen spreading paint all around the area while another smiles to the camera.
3214,v_sX8Rr1o4XWM,https://www.youtube.com/watch?v=sX8Rr1o4XWM,74.79,46.36,71.8, The men continue to lay plaster down on the walls.
3215,v_J65l9OEP3pI,https://www.youtube.com/watch?v=J65l9OEP3pI,120.16,16.21,21.03,A man is cleaning snow that has fallen on his car.
3216,v_J65l9OEP3pI,https://www.youtube.com/watch?v=J65l9OEP3pI,120.16,21.03,34.25, He is standing on the road where his car is parked.
3217,v_J65l9OEP3pI,https://www.youtube.com/watch?v=J65l9OEP3pI,120.16,34.25,57.08, He clears off snow from the top of his car by scraping it.
3218,v_J65l9OEP3pI,https://www.youtube.com/watch?v=J65l9OEP3pI,120.16,57.08,79.3, He then cleans the sides of his car.
3219,v_J65l9OEP3pI,https://www.youtube.com/watch?v=J65l9OEP3pI,120.16,79.3,106.94, He gives someone a thumbs up as he cleans the car.
3220,v_J65l9OEP3pI,https://www.youtube.com/watch?v=J65l9OEP3pI,120.16,106.94,112.34, He then moves to the front of the car to clean the windshield.
3221,v_1D7iddqIIhM,https://www.youtube.com/watch?v=1D7iddqIIhM,15.88,0.23,7.53,A close up of a hookah is seen that leads to another man.
3222,v_1D7iddqIIhM,https://www.youtube.com/watch?v=1D7iddqIIhM,15.88,5.23,10.96, The man grabs the hose and takes a hit from the hookah.
3223,v_1D7iddqIIhM,https://www.youtube.com/watch?v=1D7iddqIIhM,15.88,10.72,15.72, The man then blows smoke into the camera lens.
3224,v_oYH-XLQzMxU,https://www.youtube.com/watch?v=oYH-XLQzMxU,33.29,0,9.98, The man bounces the ball and hits it with his racket.
3225,v_oYH-XLQzMxU,https://www.youtube.com/watch?v=oYH-XLQzMxU,33.29,10.31,23.96, The man bounces the ball and hits it across the court.
3226,v_oYH-XLQzMxU,https://www.youtube.com/watch?v=oYH-XLQzMxU,33.29,24.13,33.29, The man then bounces and hits one more ball.
3227,v_hsUfo_jHQ60,https://www.youtube.com/watch?v=hsUfo_jHQ60,83.8,0,39.81,An athletic man is seen running through a street in slow motion while the camera moves around his body.
3228,v_hsUfo_jHQ60,https://www.youtube.com/watch?v=hsUfo_jHQ60,83.8,39.38,83.8, The video then freezes on his feet to show text and ends with him holding his arms up into the air.
3229,v_YddPa1ujWuk,https://www.youtube.com/watch?v=YddPa1ujWuk,140.88,0,47.9,A woman is seen speaking to the camera while holding up a box and newspaper.
3230,v_YddPa1ujWuk,https://www.youtube.com/watch?v=YddPa1ujWuk,140.88,32.4,102.13, The woman then begins cutting the news paper and place the box in the middle.
3231,v_YddPa1ujWuk,https://www.youtube.com/watch?v=YddPa1ujWuk,140.88,91.58,135.25, The women wraps up the box with the news paper and tapes it down on the sides.
3232,v_20i6YGSnt-c,https://www.youtube.com/watch?v=20i6YGSnt-c,54.61,1.09,24.29,A man is seen speaking to the camera and begins shaving off his facial hair.
3233,v_20i6YGSnt-c,https://www.youtube.com/watch?v=20i6YGSnt-c,54.61,18.02,52.7, The man continues shaving and shows off his before and after pictures.
3234,v_UeMcMSTO-Yg,https://www.youtube.com/watch?v=UeMcMSTO-Yg,128.57,0,118.27,A woman is seen speaking to the camera and showing off various tools to the camera.
3235,v_UeMcMSTO-Yg,https://www.youtube.com/watch?v=UeMcMSTO-Yg,128.57,28.29,128.57, She explains how each tool works for cleaning a horse and ends by smiling to the camera.
3236,v_II3AiNrQ1uA,https://www.youtube.com/watch?v=II3AiNrQ1uA,40.08,0,6.4,A text introduction describing the event is shown.
3237,v_II3AiNrQ1uA,https://www.youtube.com/watch?v=II3AiNrQ1uA,40.08,6.21,34.86, A woman performs gymnastics on uneven bars while a number of spectators watch.
3238,v_II3AiNrQ1uA,https://www.youtube.com/watch?v=II3AiNrQ1uA,40.08,34.86,40.08, The woman dismounts from the bars.
3239,v_nEAypudaSFs,https://www.youtube.com/watch?v=nEAypudaSFs,126.81,0,124.27,There's a young man in a red shirt and blue beanie hat playing the harmonica.
3240,v_nEAypudaSFs,https://www.youtube.com/watch?v=nEAypudaSFs,126.81,8.23,116.66, He plays rhythmically as he moves the harmonica rapidly through his mouth to play a fast tune.
3241,v_nEAypudaSFs,https://www.youtube.com/watch?v=nEAypudaSFs,126.81,69.75,112.23, He continues playing the tune as he closes his eyes in deep concentration.
3242,v_nEAypudaSFs,https://www.youtube.com/watch?v=nEAypudaSFs,126.81,112.87,126.81, He moves the harmonica side ways as he continues playing till he comes to an end.
3243,v_02WlEYafQ9Q,https://www.youtube.com/watch?v=02WlEYafQ9Q,80.08,4.4,74.08,"Several people white water raft and kayak in large inflatable rafts and kayaks on a violent, narrow,  body of water surrounded by large rocks."
3244,v_02WlEYafQ9Q,https://www.youtube.com/watch?v=02WlEYafQ9Q,80.08,4.8,22.81,  A group of people on a blue water raft paddle against a violent stream/body of water.
3245,v_02WlEYafQ9Q,https://www.youtube.com/watch?v=02WlEYafQ9Q,80.08,23.62,43.65,  Several lone people paddle in small kayaks against the same violent water.
3246,v_02WlEYafQ9Q,https://www.youtube.com/watch?v=02WlEYafQ9Q,80.08,29.62,42.04,  A person navigates the rocky waves in a large water raft.
3247,v_02WlEYafQ9Q,https://www.youtube.com/watch?v=02WlEYafQ9Q,80.08,42.84,73.68,  The rafters and kayakers continue to fight the force of the water  as the scene face to a positivity mantra and then to black.
3248,v__AdJtwjeITM,https://www.youtube.com/watch?v=_AdJtwjeITM,60.11,0,11.11,A group of older men walk into a ice rink.
3249,v__AdJtwjeITM,https://www.youtube.com/watch?v=_AdJtwjeITM,60.11,13.22,33.97, The group of men gather and  get ready to play curling.
3250,v__AdJtwjeITM,https://www.youtube.com/watch?v=_AdJtwjeITM,60.11,33.06,49, A younger man and an older man work as a team to move the curl.
3251,v__AdJtwjeITM,https://www.youtube.com/watch?v=_AdJtwjeITM,60.11,34.27,49, A older gentleman smiles at the camera while holding his curling stick over his head.
3252,v__AdJtwjeITM,https://www.youtube.com/watch?v=_AdJtwjeITM,60.11,48.38,60.11, The group of men then start to display number and have a laugh.
3253,v_2DtotlMv9Gg,https://www.youtube.com/watch?v=2DtotlMv9Gg,65.62,0,65.62,People are playing lacrosse on a field.
3254,v_2DtotlMv9Gg,https://www.youtube.com/watch?v=2DtotlMv9Gg,65.62,54.45,61.34, They score a point into the net.
3255,v_2DtotlMv9Gg,https://www.youtube.com/watch?v=2DtotlMv9Gg,65.62,57.41,61.34, Two men high five on the field.
3256,v_HGDatODUecQ,https://www.youtube.com/watch?v=HGDatODUecQ,85.3,0,38.38,A close up of water rapids is shown followed by a group of people attempting to paddle in a raft.
3257,v_HGDatODUecQ,https://www.youtube.com/watch?v=HGDatODUecQ,85.3,29.86,85.3, The people riding all down the river while sticking their paddle up at one point all together.
3258,v_lhH3qdh8n3g,https://www.youtube.com/watch?v=lhH3qdh8n3g,89,11.13,24.03,There are about ten or more people dressed in athletic wear doing a synchronized form of exercise.
3259,v_lhH3qdh8n3g,https://www.youtube.com/watch?v=lhH3qdh8n3g,89,24.03,53.84, They are doing the steps rhythmically to the beats of a song that is played in the fitness center.
3260,v_lhH3qdh8n3g,https://www.youtube.com/watch?v=lhH3qdh8n3g,89,53.84,63.63, There are disco lights flashing in the fitness center.
3261,v_lhH3qdh8n3g,https://www.youtube.com/watch?v=lhH3qdh8n3g,89,63.63,81.87, They continue to do the steps as they clap their hands in between the steps.
3262,v_lhH3qdh8n3g,https://www.youtube.com/watch?v=lhH3qdh8n3g,89,81.87,89, They also step on and step off of a step stool as they continue their steps.
3263,v_bx5ZHOUG-nI,https://www.youtube.com/watch?v=bx5ZHOUG-nI,119.84,1.2,55.13,A person is seen bending down over a bucket filled with water and washing clothes in the bucket.
3264,v_bx5ZHOUG-nI,https://www.youtube.com/watch?v=bx5ZHOUG-nI,119.84,56.93,118.65, The boy continues washing when another person steps in to help wash the clothes and speak to the camera.
3265,v_K8ivAsscK98,https://www.youtube.com/watch?v=K8ivAsscK98,205.66,0,69.93,A camera pans between a person and the cameraman and leads into a man sitting in front of a drum set.
3266,v_K8ivAsscK98,https://www.youtube.com/watch?v=K8ivAsscK98,205.66,68.9,175.85, The man then plays the drums continuously and another man walks in and sings and dances.
3267,v_K8ivAsscK98,https://www.youtube.com/watch?v=K8ivAsscK98,205.66,173.78,205.66, Another man is shown close up and pans back to the drummer then ceiling.
3268,v_9E-FFtZl9qM,https://www.youtube.com/watch?v=9E-FFtZl9qM,97.33,0,30.17,A woman is seen speaking to the camera and leading into clips of her running.
3269,v_9E-FFtZl9qM,https://www.youtube.com/watch?v=9E-FFtZl9qM,97.33,30.65,72.01, Close ups of her feet are shown as well as more clips of her speaking and running.
3270,v_9E-FFtZl9qM,https://www.youtube.com/watch?v=9E-FFtZl9qM,97.33,68.62,93.43, She's shown packing up a car and showing off her tools as well as her gear while still running on the road.
3271,v_xpA16yFuDqw,https://www.youtube.com/watch?v=xpA16yFuDqw,111.05,0,24.98,A woman and man are shown swimming backward in the water of a pool.
3272,v_xpA16yFuDqw,https://www.youtube.com/watch?v=xpA16yFuDqw,111.05,26.64,78.84, They demonstrate different techniques as the swim.
3273,v_xpA16yFuDqw,https://www.youtube.com/watch?v=xpA16yFuDqw,111.05,79.41,111.05, The names of the various methods appear on the screen between examples.
3274,v_lwqSz2Q2L-E,https://www.youtube.com/watch?v=lwqSz2Q2L-E,50.99,1.26,23.96,A woman is seen sitting on a stool smoking a cigarette and looking off into the distance.
3275,v_lwqSz2Q2L-E,https://www.youtube.com/watch?v=lwqSz2Q2L-E,50.99,19.62,49.72, The woman blows smoke into the air as the camera captures her from several angles continuously smoking.
3276,v_5JkN8t5k0jU,https://www.youtube.com/watch?v=5JkN8t5k0jU,41.75,0,6.88,An intro of titles eventually leads to an athlete holding a large amount of weights over his head.
3277,v_5JkN8t5k0jU,https://www.youtube.com/watch?v=5JkN8t5k0jU,41.75,8.14,26.09, The same man does another lit with his weights while another man watches in the background.
3278,v_5JkN8t5k0jU,https://www.youtube.com/watch?v=5JkN8t5k0jU,41.75,25.46,41.75, He throws the weights down and throws his arms up in the air to celebrate.
3279,v_LXHc1X1pKEM,https://www.youtube.com/watch?v=LXHc1X1pKEM,201.36,13.09,24.15,A woman with short hair and a white tank top is sitting in her bathroom talking about a cyclist who is going to shave his legs.
3280,v_LXHc1X1pKEM,https://www.youtube.com/watch?v=LXHc1X1pKEM,201.36,24.15,83.56, She stands up and shows the cycling team printed on her tank top.
3281,v_LXHc1X1pKEM,https://www.youtube.com/watch?v=LXHc1X1pKEM,201.36,83.56,118.8, She shows the viewers the type of razor she will be using.
3282,v_LXHc1X1pKEM,https://www.youtube.com/watch?v=LXHc1X1pKEM,201.36,118.8,132.89, There's a young man sitting on the bath tub along with the woman.
3283,v_LXHc1X1pKEM,https://www.youtube.com/watch?v=LXHc1X1pKEM,201.36,132.89,169.14, He washes his legs with baby soap and water and begins shaving his legs.
3284,v_LXHc1X1pKEM,https://www.youtube.com/watch?v=LXHc1X1pKEM,201.36,169.14,183.24, Then the woman takes the razor and helps her husband shave his legs.
3285,v_P6z57_sYXm8,https://www.youtube.com/watch?v=P6z57_sYXm8,81.66,6.94,14.28,Windsurfer turns his sail around in a 360.
3286,v_P6z57_sYXm8,https://www.youtube.com/watch?v=P6z57_sYXm8,81.66,10.21,75.54,  Windsurfer rides the waves slowly forward.
3287,v_P6z57_sYXm8,https://www.youtube.com/watch?v=P6z57_sYXm8,81.66,24.09,25.71,  Man walks in front of the camera.
3288,v_P6z57_sYXm8,https://www.youtube.com/watch?v=P6z57_sYXm8,81.66,33.88,49.81,  Windsurfer spins his sail around quickly.
3289,v_P6z57_sYXm8,https://www.youtube.com/watch?v=P6z57_sYXm8,81.66,79.22,79.62,  Windsurfer falls into the ocean.
3290,v_mb5CLhyHMvU,https://www.youtube.com/watch?v=mb5CLhyHMvU,136.25,0,21.12,People are skiing down a snowy slope very slowly and gracefully.
3291,v_mb5CLhyHMvU,https://www.youtube.com/watch?v=mb5CLhyHMvU,136.25,21.79,57.22," A little boy is bending down trying to catch more speed, he is pretty good at skiing."
3292,v_mb5CLhyHMvU,https://www.youtube.com/watch?v=mb5CLhyHMvU,136.25,57.22,90.61, They continue forward very slowly taking their time and enjoying the experience.
3293,v_mb5CLhyHMvU,https://www.youtube.com/watch?v=mb5CLhyHMvU,136.25,90.61,136.25,they start to slow down a bit almost stopping but then they build back up and continue on.
3294,v_XztphLXwZjU,https://www.youtube.com/watch?v=XztphLXwZjU,126.97,0,63.47,"A man is indoors, quickly placing wood tiles onto a floor as the camera plays extremely fast."
3295,v_XztphLXwZjU,https://www.youtube.com/watch?v=XztphLXwZjU,126.97,64.12,126.97, He uses a leveler and cutter and completes the room with grout before walking out.
3296,v_KfP205pf7PU,https://www.youtube.com/watch?v=KfP205pf7PU,103.05,4.63,7.21,Cars drive by a sign by the road.
3297,v_KfP205pf7PU,https://www.youtube.com/watch?v=KfP205pf7PU,103.05,7.21,14.43, Several women are shown around a table preparing to knit.
3298,v_KfP205pf7PU,https://www.youtube.com/watch?v=KfP205pf7PU,103.05,15.46,23.19, A woman talks to the camera in an interview style.
3299,v_KfP205pf7PU,https://www.youtube.com/watch?v=KfP205pf7PU,103.05,23.7,36.06, The women around the table engage in knitting-related activities.
3300,v_KfP205pf7PU,https://www.youtube.com/watch?v=KfP205pf7PU,103.05,37.09,40.7, A bus is shown parked outside the building.
3301,v_KfP205pf7PU,https://www.youtube.com/watch?v=KfP205pf7PU,103.05,41.22,46.88, The woman from the interview scene talks to the camera again.
3302,v_KfP205pf7PU,https://www.youtube.com/watch?v=KfP205pf7PU,103.05,46.88,74.7, The women at the table are shown knitting.
3303,v_KfP205pf7PU,https://www.youtube.com/watch?v=KfP205pf7PU,103.05,76.26,87.58, Several exterior shots of the building's locale are shown.
3304,v_KfP205pf7PU,https://www.youtube.com/watch?v=KfP205pf7PU,103.05,87.08,98.93, The women at the table are shown knitting again.
3305,v_bhAVJ2uUw0U,https://www.youtube.com/watch?v=bhAVJ2uUw0U,63.93,0,32.91,A person is seen wiping off the face of a baby with a rag while the baby sticks it's tongue out.
3306,v_bhAVJ2uUw0U,https://www.youtube.com/watch?v=bhAVJ2uUw0U,63.93,33.88,63.93, the woman continues cleaning the baby and is shown smiling to the camera and waving.
3307,v_c1T9LbXOVUs,https://www.youtube.com/watch?v=c1T9LbXOVUs,105.11,0.52,59.38,Two men are seen playing rock paper scissors with one another and hitting the person who loses.
3308,v_c1T9LbXOVUs,https://www.youtube.com/watch?v=c1T9LbXOVUs,105.11,43.61,103.52, The men continue playing this game back and fourth and rub each other's heads while others watch.
3309,v_I7Sole68Gag,https://www.youtube.com/watch?v=I7Sole68Gag,96.43,0,7.71,Swimmers are swimming to one side of the pool and then they stop briefly.
3310,v_I7Sole68Gag,https://www.youtube.com/watch?v=I7Sole68Gag,96.43,7.71,39.54, Some swimmers on the side lines are watching them.
3311,v_I7Sole68Gag,https://www.youtube.com/watch?v=I7Sole68Gag,96.43,39.06,69.43, They start throwing a ball back and forth around.
3312,v_I7Sole68Gag,https://www.youtube.com/watch?v=I7Sole68Gag,96.43,69.91,96.43, A man in the corner of the pool tries to catch the ball and misses it.
3313,v_Sx7YgFLnwfM,https://www.youtube.com/watch?v=Sx7YgFLnwfM,226.71,0,20.39,A woman is sitting in a chair talking.
3314,v_Sx7YgFLnwfM,https://www.youtube.com/watch?v=Sx7YgFLnwfM,226.71,20.39,41.93, A persons hand is playing rock paper scissors with a robot.
3315,v_Sx7YgFLnwfM,https://www.youtube.com/watch?v=Sx7YgFLnwfM,226.71,43.06,226.71, A man in a white shirt is talking to the woman.
3316,v_0_9_HIvxNMw,https://www.youtube.com/watch?v=0_9_HIvxNMw,198.41,0,38.68,"A group of people are dressed in ski gear, riding in a lift."
3317,v_0_9_HIvxNMw,https://www.youtube.com/watch?v=0_9_HIvxNMw,198.41,40.68,198.41," They are seen going down hills, skiing and throwing snow into the air."
3318,v_bqv3vCT0T5s,https://www.youtube.com/watch?v=bqv3vCT0T5s,132.3,0,26.45,A 2011 dance competition in Israel is shown with a woman in gold belly dancing solo with neon lights behind her.
3319,v_bqv3vCT0T5s,https://www.youtube.com/watch?v=bqv3vCT0T5s,132.3,41.68,54.9, She turns her back to the audience to show different angles of her moves.
3320,v_bqv3vCT0T5s,https://www.youtube.com/watch?v=bqv3vCT0T5s,132.3,123.05,132.3," Finally, she artfully collapses on the floor as the song ends."
3321,v_5cTnHXcD7DE,https://www.youtube.com/watch?v=5cTnHXcD7DE,215.94,0,72.33,A large group of people are seen running down the street while many watch on the sides.
3322,v_5cTnHXcD7DE,https://www.youtube.com/watch?v=5cTnHXcD7DE,215.94,61.54,154.39, Several people are seen speaking to the camera as more shots are shown of people running.
3323,v_5cTnHXcD7DE,https://www.youtube.com/watch?v=5cTnHXcD7DE,215.94,114.44,207.3, People cheer others on on the sides as well as marching bands playing and people still running.
3324,v_SCM5-6hQCGY,https://www.youtube.com/watch?v=SCM5-6hQCGY,120.01,0,120.01,The little girl who's wearing a rainbow sweater is shown sitting in the sand making a huge hill of sand.
3325,v_SCM5-6hQCGY,https://www.youtube.com/watch?v=SCM5-6hQCGY,120.01,26.4,120.01, Next she looks up and says something.
3326,v_SCM5-6hQCGY,https://www.youtube.com/watch?v=SCM5-6hQCGY,120.01,28.8,120.01, she then keeps adding more sand to the hill.
3327,v_SCM5-6hQCGY,https://www.youtube.com/watch?v=SCM5-6hQCGY,120.01,71.41,120.01," then a little boy joins her and just touches the hill, but walks away."
3328,v_SCM5-6hQCGY,https://www.youtube.com/watch?v=SCM5-6hQCGY,120.01,100.22,120.01, He then comes back again to point at the hill.
3329,v_SlgBcsCTy58,https://www.youtube.com/watch?v=SlgBcsCTy58,135.13,0,41.22,A woman is seen speaking to the camera while transitioning into shots of her grooming a dog.
3330,v_SlgBcsCTy58,https://www.youtube.com/watch?v=SlgBcsCTy58,135.13,31.76,110.81, The girl is seen washing the dogs as well as blow drying them and trimming their fur.
3331,v_SlgBcsCTy58,https://www.youtube.com/watch?v=SlgBcsCTy58,135.13,66.22,133.78, She continues speaking while showing off her clean dogs and others walking on the side.
3332,v_wohWWAB47KM,https://www.youtube.com/watch?v=wohWWAB47KM,222.22,0,222.22,A man is water skiing behind a boat on a lake.
3333,v_wohWWAB47KM,https://www.youtube.com/watch?v=wohWWAB47KM,222.22,32.22,37.77, Some people show up on the screen who are watching and recording.
3334,v_wohWWAB47KM,https://www.youtube.com/watch?v=wohWWAB47KM,222.22,203.33,222.22, The water skier tries to do a flip and ends up crashing into the water.
3335,v_BUk-fR6TAnk,https://www.youtube.com/watch?v=BUk-fR6TAnk,184.96,0,7.4,A blue page with white writing explains that the video is about how to wrap a present.
3336,v_BUk-fR6TAnk,https://www.youtube.com/watch?v=BUk-fR6TAnk,184.96,8.31,61.95," Scissors and different types of tape are shown, as well as a roll of wrapping paper."
3337,v_BUk-fR6TAnk,https://www.youtube.com/watch?v=BUk-fR6TAnk,184.96,62.88,86.01, A woman is on the floor with a box.
3338,v_BUk-fR6TAnk,https://www.youtube.com/watch?v=BUk-fR6TAnk,184.96,88.77,118.37, She demonstrates how to cut and fold the paper around the present.
3339,v_BUk-fR6TAnk,https://www.youtube.com/watch?v=BUk-fR6TAnk,184.96,122.06,162.75, She tapes the present shut.
3340,v_BUk-fR6TAnk,https://www.youtube.com/watch?v=BUk-fR6TAnk,184.96,163.69,184.96, She then places a translucent bow on the gift.
3341,v_e6Dhfn1d3ic,https://www.youtube.com/watch?v=e6Dhfn1d3ic,99.33,0,99.33,Men are acting silly in a bathroom.
3342,v_e6Dhfn1d3ic,https://www.youtube.com/watch?v=e6Dhfn1d3ic,99.33,0,2.98,  One man shows off his legs to the camera.
3343,v_e6Dhfn1d3ic,https://www.youtube.com/watch?v=e6Dhfn1d3ic,99.33,4.96,99.33,  Two men are dancing and shaving their legs near the sink.
3344,v_e6Dhfn1d3ic,https://www.youtube.com/watch?v=e6Dhfn1d3ic,99.33,31.79,99.33,  Another man joins the men near the sink to help with the shaving.
3345,v_zTnRo6yABtg,https://www.youtube.com/watch?v=zTnRo6yABtg,205.86,0,27.79,A man walks onto a field in front of his dog.
3346,v_zTnRo6yABtg,https://www.youtube.com/watch?v=zTnRo6yABtg,205.86,29.85,132.78," He throws a frisbee, and the dog catches it."
3347,v_zTnRo6yABtg,https://www.youtube.com/watch?v=zTnRo6yABtg,205.86,142.05,205.86, He does several tricks with the frisbees and the dog.
3348,v_FUrLg7FETWo,https://www.youtube.com/watch?v=FUrLg7FETWo,29.93,0.6,7.32,A woman is seen swinging an ax down on a log while another man watches on the side.
3349,v_FUrLg7FETWo,https://www.youtube.com/watch?v=FUrLg7FETWo,29.93,7.92,20.35, Another woman takes off the log and the girl prepares to swing.
3350,v_FUrLg7FETWo,https://www.youtube.com/watch?v=FUrLg7FETWo,29.93,19.45,29.18, She swings the ax again and looks back smiling to the camera.
3351,v_nDRaXY5ddPs,https://www.youtube.com/watch?v=nDRaXY5ddPs,87.54,0,41.58,A person is using a mop to mop the floor.
3352,v_nDRaXY5ddPs,https://www.youtube.com/watch?v=nDRaXY5ddPs,87.54,6.57,85.79, A small dog is chasing the mop.
3353,v_nDRaXY5ddPs,https://www.youtube.com/watch?v=nDRaXY5ddPs,87.54,40.7,87.54, They continue to mop with the dog on the mop.
3354,v_k_gjsTv-jy8,https://www.youtube.com/watch?v=k_gjsTv-jy8,152.22,0,70.02,A person is standing behind a counter putting food onto a tray.
3355,v_k_gjsTv-jy8,https://www.youtube.com/watch?v=k_gjsTv-jy8,152.22,70.02,86.76, They put the tray into an oven.
3356,v_k_gjsTv-jy8,https://www.youtube.com/watch?v=k_gjsTv-jy8,152.22,85.25,117.98, They take the tray out of the oven and lift cookies onto a plate.
